2024-04-O-s0	2024-04-O-s1	2024-04-O-s4	2024-04-O-s8	2024-05-O-s1	2024-05-O-s4	2024-06-O-s1	2024-06-O-s4	2024-06-O-s8	2024-07-O-s1	2024-07-O-s4	2024-07-O-s8	2024-08-O-s1	2024-08-O-s4	2024-09-O-s1	2024-09-O-s4	2024-10-O-s1	2024-11-O-s0	2024-11-O-s1	2024-11-O-s4	2024-11-O-s8	2024-12-O-s1	2025-01-O-s1	2025-02-O-s1	2025-03-O-s1	2025-03-O-s4	2025-03-O-s8	2025-04-O-s4	2025-05-O-s1	2025-05-O-s4	2025-05-O-s8	2025-07-O-s4	2025-10-O-s4	2025-12-O-s4	2025-12-O-s8	2026-01-O-s4	2026-01-O-s8	2026-02-O-s4	2026-02-O-s8	2024-07-I-hm	2024-07-I-mm	2024-07-I-og	2024-09-I-hm	2024-09-I-mm	2024-09-I-og	2024-11-I-hm	2024-11-I-mm	2024-11-I-og	2024-12-I-hm	2024-12-I-mm	2024-12-I-og	2025-01-I-hm	2025-01-I-og	2025-03-I-hm	2025-03-I-mm	2025-04-I-hm	2025-04-I-mm	2025-04-I-og	2025-05-I-hm	2025-05-I-mm	2025-05-I-og	2025-06-I-hm	2025-07-I-hm	2025-10-I-hm	2025-10-I-mm	2025-10-I-og	2025-12-I-hm	2024-06-M-s0	2024-10-M-s4	2024-11-M-s1	2024-11-M-s4	2024-11-M-s8	2025-01-M-s0	2025-02-M-s1	2025-02-M-s8	2025-03-M-s4	2025-04-M-s8	2025-05-M-s4	2025-06-M-s4	2025-07-M-s4	2025-09-M-s0	2025-10-M-s1
Maricaulis	0.000242431700384478	0.000389870154428802	0.00108761812514592	0.00100099084385063	0.00725780675397423	0.00920249293524565	0.00172870666992609	0.00209996358066183	0.000491775104372656	0.00205935548478059	0.000492755876485265	0	0	0.00119347180983186	0.0379139347798311	0.0174104523297223	0.00457916954570728	0.000195498106718932	0.0131816394653482	0.00154751350811569	0.00188900530241695	0.000666922750840276	0.000755040939831701	0.00025706351648473	0	9.91978155084259e-05	0	0	0.000121979008662612	2.31724634948509e-05	0	0.000255468691602202	0.00118441222292664	0.00470864965738022	0.000363381729031056	0.00329486490645347	0.00412486684836803	0.000467019307767612	0.000431523885632159	0.135761273573805	0.163179801043482	0.107278664233829	0.00423008917464508	0.00117984647720378	0.000844383917966386	0.00206290175693603	0.00076756763213108	0.000956004871046476	0.000102433327567012	0.000195339054793634	0.00106300763085057	0.000207982737944276	0.000249019551770129	0.00209210420489716	0.000477413856291007	0.000757870850396989	0.000315694772340966	0	0.00060232820292702	0.000180509004468544	0	0.000316791703024703	0.00314090924964757	0.000111492121915577	0.000341825128247275	0.000400955857467676	5.25817038617533e-05	6.18967675372282e-05	0.00019470284329384	0.00150340345581083	0.000947238442239962	0.00176724029598783	0.000217059216148747	0.000636973205252706	0	0	0.000313126799383387	0.000391411529591947	0.00870565270643231	0.0559019462659865	0.00302407754160521	0.00136771491509786
Marimicrobium	0.00184562303102197	0.00454672537716267	0.00452263531880809	0.00483754631465747	0.241359319011078	0.0717500783435428	0.0681053831294375	0.00616424637714519	0.0204001337602442	0.010304350801704	0.0172680076820056	0.0115358542417381	0.0192102492486299	0.0315386229396529	0.0022549834538396	0.0036454341977908	0.000344140357764404	0.00308985472161705	0.0211568466924147	0.00514618054949622	0.0224665981241697	0.00296370933641718	0.00475911285614095	0.00680931190801545	0.00383245675358284	0.00397186410524366	0.00643784003389589	0.0187112400468435	0.00607591842488984	0.00925412436188944	0.00576126522210883	0.000603922028114749	0.0162744561817117	0.0148364958258483	0.00575306276587703	0.0391117574094406	0.0304285548870528	0.0221398594474577	0.0192966662061056	0.000713596106209698	0.000307686093760757	0.00100070503723395	0.000438266704132958	0.000257669100972395	0.00168344341570761	0.00667687491488526	0.0135010358677781	0.0212938042349064	0.0175999124805736	0.00521423852060766	0.0383392707625002	0.00664211959148882	0.0054444442504996	0.0717969905745294	0.102345500624138	0.109204008946921	0.212466790991089	0.277814105862794	0.0728119504215523	0.0441569727966431	0.00994492319936481	1.04240959914508	0.365290109054881	0.0203063646706312	0.0163858245995252	0.0487120837252054	0.0514721364675149	0.000258664289757098	0.000208023896969445	0.0143239606695081	0.00506723164027805	0.00639286431919031	0.00290184766444111	0.00279226294198093	0.00351206689548406	0.000553766549816188	0.00244838774671824	0.0193980467151368	0.0155554705024068	0.000981596535009073	0.000515836838542433	0.00112904304660602
Mariniblastus	0.000137138320075693	0.00312834045369321	0.00236007419728689	0.000949557541465962	0.0306232101460744	0.0179302571134693	0.0257784090041563	0.00198510388494743	0.000852893538066905	0.0082703880320667	0.00486389268423286	0.0051690254848995	0.0141337923961369	0.0263610922857157	0.0020842072624156	0.00184757305510338	0.000541194649734814	0.00688064192305656	0.0262730742584175	0.00497342093560447	0.0080691847375274	0.00230685773238459	0.00404287749189773	0.00471430848226766	0.00234583291438341	0.00224981379433518	0.00856801306731069	0.113630593289443	0.0612312384410967	0.0944010968598966	0.0613868154214377	0.0216764740383158	0.00694598945599475	0.00675041522914824	0.00541939007520493	0.0432912073171685	0.0179479204641524	0.0262021518245237	0.0255014616909388	0.00273316099520725	0.00226860091289176	0.00344319777828739	0.003017457842502	0.00413360760477591	0.00528202720663593	0.0155799472747191	0.0256446420856821	0.0236177960350474	0.000919009279695023	0.000520091079877004	0.00285150420593052	0.00101723403215363	0.00228701977046188	0.00443502974678134	0.010250164948445	0.0301803610527499	0.0643904299326729	0.0815104030912207	0.0241450772435426	0.0203909279789514	0.0212254313088467	0.0531888705237328	0.442457965240814	0.0152686239156438	0.0101961597159418	0.00522433787722019	0.0011954966745073	0.000317291266690178	0.00066785153659336	0.00359413143858837	0.0034506973280606	0.00359041164097289	0.00027437750720946	0.00276331977985735	0.00170627404523416	0.00071615711262197	0.00913701251057462	0.00479101397541882	0.00412961055816342	0.000992946468626814	0.0145516750279051	0.00994997459060842
Marinicella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00177545857933959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00050630701498103	0	0	0.000824055784949897	0	0	0.000677951007732505	0	0.00540123697367825	0	0	0	0.0015092594717384	0	0	0	0.00114751241128187	0	0.00204396870108995	0	0	0	0	0	0.00678705005525034	0	0.00497094662409761	0	0	0.0294928123349276	0	0	0	0.00227104709695547	0.0197842555551729	0	0	0.00672921584940413	0	0.0119806498413991	0	0	0	0	0	0	0.0133340108377685	0.0028922290172323	0.0325088582633809	0.000335595240986535
Marinifilum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239641170519798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00772401978507709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Marinihelvus	0.00012105643030762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00091139797721304	0.000476632532285783	0	0	0.000121829329235096	0.000181805405283079	0	0	0	0	0.00194910993861142	0.000346387626788015	0	0	0	0.00171616877776997	0.00160444978833143	0.00016517525903161	0.0014951018940298	0.0013129954218677	0	0	0	0	0.000586178209210823	0	0.00115661017945215	0	0.00454145655662331	0	0.000843661500743808	0.00295668671999903	0.00204180474874301	0.00405543681851731	0.00373647256758122	0.0077140786913475	0.00953526245171468	0.00440644731692087	0.0130695544373605	0.0139160665211163	0.00272845364247751	0.00676955395390192	0	0	0.0333731272816833	0.0141434415732409	0.00172414036208063	0.00222198523792439	0.00446298628905612	0.00264125512248776	0.00140576177954506	0	0.0003618695578731	0.000512546488729425	0.000696108057439351	0.00162521900747467	0.00120681738609386	0	0	8.10024898196039e-05	0	0	0	0.044161107585971	0.00250844303886014
Marinobacter	0.0116341535347281	0.167815620029975	0.125537081224564	0.0603651646243648	0.0144297749302382	0.0229281569119251	0.0248231805209888	0.0150564959065558	0.00715069701550177	0.0117820650657409	0.00668185256524993	0.00704871149526791	0.00394871637001306	0.00317165641569134	0.00699273851502233	0.00772471160449883	0.0206888209251098	0.0204841782742204	0.00547434397430637	0.00751495253886849	0.00592759448248902	0.00117865884622706	0.0168563744028095	0.00852804622223812	0.0454831833682391	0.132741994721259	0.0701936195129572	0.070228399444036	0.0544755852256586	0.0266876039522606	0.0542150787693281	0.0114570984959329	0.00459912876612362	0.0314139076582979	0.0426903963551521	0.631318852552675	0.869586184826006	0.0509512887195887	0.108703389762468	0.00267155676404311	0.0032697046665261	0.00565722781098759	0.00558271621781971	0.00434613210413656	0.00538417963547989	0.016014412662504	0.0189429997570049	0.0140880207997643	0.0301721798904873	0.0429242325000611	0.0206800155781159	0.100460563091068	0.0388359924286361	0.078456062482507	0.0513129129393013	0.0786790603425914	0.0477350201900408	0.0326898372495769	0.046483744816199	0.0451121861271789	0.0456082016580053	0.0215663160759741	0.0286945252597138	0.0120408855974934	0.013283186326547	0.015339871183497	0.0187007927645545	0.0111143520286192	0.00857454701003546	0.0105312116394335	0.0266292656778568	0.0339962877782482	0.0440547342753974	0.00884943860492709	0.00950255449740416	0.0252358037425221	0.0264144791716034	0.0348803817900304	0.0412911121683729	0.0233956216222225	0.0138854119162187	0.011900688886685
Marinobacterium	0.00152236690880133	0.000856549094255276	0	0	0.000306766344094496	0.0037824852885776	0.00138240512445096	0.00765868051793447	0.000466358862291271	5.46979958321048e-05	0	0	0	0	0.031103645008696	0.00223626878742415	0.0403417204659219	0.0912021212672723	0.0633150203356144	7.91936417043124e-05	0.0106991012566846	0.00546203342529652	0.102046806182499	0.0636506633442163	0	0.00133983055038884	0	4.88340629186376e-05	0	0	0	0	9.23231258275847e-05	0.00133411506155642	0.00040814682546746	0.000274313575613067	0	0.000112642333453211	9.41728214671085e-05	0.0187241688438352	0.0223112672842185	0.0113816218882449	0.00411776437076016	0.00488881363971445	0.00344327005715072	0.00368653718796495	0.00535911319933537	0.0106712062225256	0.008598490287931	0.0142137953704734	0.0163267525677475	0.00243697207454547	0.00543851952608447	0.0151258979405725	0.0030429190479545	0.00844909970550529	0.000652055340180817	2.95245769199424e-05	0.00264123353695746	0	0	0.0563547718327077	0	0.000576634464626023	0.00277791646813035	0.0123971043147771	0.00925943302376467	0.0178276442134385	0	0.000199243680494958	0.000418412799497657	0.00146838582553769	0.000890559020010957	0	0	3.31551749611623e-05	3.29611195276579e-05	0	0.000628498204918606	0.000347082484618982	0.00165720912765075	0.00194215563856298
Marinomonas	0.00254264789260246	0	0	0.0218947993953294	0	0.00715786645189864	0.00786348879376536	0	0	0	0	0.00889353452766679	0	0	0.0116469520654716	0	0.0111534062561796	0.0155937567425532	0.00638936684446936	0	0.00430989491554258	0.0131520264557213	0.00686494676974859	0	0.00403751365161404	0.015376813500427	0	0	0	0	0	0.00260230714077261	0	0.000541268233950506	0	0.000542256255225491	0	0	0.00431239167741416	0	0.00590158424891706	0	0	0.00245262730133999	0.00410403609396744	0	0	0.0128987968246378	0.00476703256688318	0.00958799949412521	0.00242900710736696	0.00295740006631548	0.00541357689104644	0	0.00615697608312023	0	0.00249240918325996	0	0	0	0	0.00907414728100187	0	0.00349794066281375	0.000257435906626456	0.00209130603452645	0.00235285950682543	0.0712722916821691	0	0.00487954167685329	0	0	0.0168428443189995	0.00194169104168859	0	0	0.00227810421168531	0	0.00160329213965728	0.00307693490125051	0.0201202283571339	0.000858060671716686
Marinoscillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012536850955334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00332469764174853	0	0	0	0	0	0	0	0.00680997736585762	0.0353657345119071	0	0.00582256045605112	0.0195333089777902	0.0171703310160577	0	0.0168411298917322	0.00680330372419695	0.032221317080769	0.0136323913247414	0.0356389489879793	0.0035199043368795	0	0	0	0	0.0306966731107429	0	0	0.00827352658222915	0	0.00851593373115282	0.0048178125931702	0.00647304742126535	0.00821543880740818	0.0396429696193622	0	0.00261667103171438	0	0	0.0495944700535813	0	0	0	0	0	0	0	0.0189683579525891	0.00385188640329783
Marinovum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0282015714041608	0.127248624133847	0.0596959230520107	0.0306821634174545	0	0.0877258239283547	0.10101796227856	0	0	0	0	0	0	0	0	0	0	0	0.0017340910095	0.00244412885522624	0	0	0.0158102336740926	0	0	0	0	0	0	0.144070715984316	0.130039987226708	0	0	0.0242059724106175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0148295201554867	0.00453126085842784	0	0	0	0	0.0248105178873112	0	0	0	0	0	0	0	0	0.018577201651319	0.0172130587185333	0.027733344548355
Mariprofundus	0.0270316598138575	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00902281090090482	0	0	0.100540049684233	0	0	0	0	0.00476825795779322	0	0	0	0	0	0	0	0	0	0	0	0	0.00212738951749678	0	0	0	0	0	0	0	0.00269556014529975	0	0	0	0	0.0135457633875034	0	0.00178864783115992	0	0.0143937125514222	0.00344844288639217	0	0	0	0	0	0	0	0.00571910630674737	0	0	0.00730087078199163	0.0120873005889775	0.0175417334706783	0	0	0	0	0	0.00773358802853677	0.00377843054350413	0	0	0	0	0	0	0	0
Marivita	0.00103905633713082	0.0146382585101349	0.00512648541443973	0.0116999378606954	0.0017903169820016	0	0.00259676303290618	0	0	0.00874819727989692	0.0369791375327001	0.00374302502489975	0	0	0.0137802063545032	0.023353579464171	0.00797563062812657	0.00938161459603856	0.00137642288150816	0	0.0257809191333388	0	0.00527813683274931	0.020093245578559	0.00722698951695065	0.00525632636702188	0.00250383813120174	0	0.00586490925713285	0	0	0	0.000558357440041232	0.000797428726918656	0	0.00332917780846194	0.00266489936095224	0	0	0.0533559085709318	0.00900826180368378	0.0139564119882858	0.0155267981016587	0.0327747464683178	0.0190184191539472	0	0.00313288474483726	0.00890651424062345	0.00407947958414187	0.00651579879961391	0.00412803701574894	0.00776909105419638	0.00274066804097852	0.00385556962451914	0.00666702913346019	0.0020470358088525	0.00799368912778745	0	0.00149235076614073	0	0	0.038039819991574	0.0262936836465247	0.00793347459613875	0.00142861218476249	0.00475424404145782	0.00460935715564117	0.0011359560010285	0	0.00571532225189192	0	0	0	0.00205780671178358	0.00416476225605121	0	0.00227576713568671	0	0	0.00182492225589889	0.00511249171186778	0.00195536866237282
Marivivens	0.000132748483943993	0	0.0084024533852872	0	0.00202555736183941	0.00209905310138659	0.00640229622641217	0.00512362863879691	0.00722305479954865	0.00253123120719809	0.0202600688033356	0.00433067709269291	0	0	0.0087459536847961	0	0.00378863687906448	0.0372378800404116	0.0280883943968679	0.00218085277620143	0.00219731829104657	0.0603003750081198	0.0320136755035482	0.0129294943599856	0.000824956034018324	0	0.00151914500499014	0.000930911085610128	0.00102843786463877	0	0	0.0002486332887493	0.000429774916985993	0.00315361733984499	0.000763843766312416	0.00209667320048985	0.000453642798180216	0	0.000624405293004469	0.000610521881383531	0.00196244508677236	7.27533109065754e-05	0.00671160926732232	0.0210572796416601	0.0242125285215677	0.0025948676956984	0.0053625489569749	0.0147529201261543	0.00221837348880089	0.00178143114002745	0.00373494109744826	0.00557150052650673	0.00882641070896937	0.00310250920281705	0.00598326239068618	0.00512938753507204	0.00257389604757344	0.00234639803541688	0.00158468701741266	0.0051147044792923	0	0.00386912615387064	0.00690349702956162	3.47847086830715e-05	0.00135344470946071	0.00427684017645079	0.00311938568920771	0.0852074216133501	0	0.00144617519533227	0	0.0009131989761256	0	0	0	0	0.00343965098287427	0.00606540720575887	0.00268722571774787	0.00174725941526596	0.0150894978870941	0.0059652880270832
Massilia	0.00124341598373687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00111973708487302	0.00277569387693273	0	0	0	0	0	0	0	7.47890904287326e-05	0.00210869948273448	0	0.000807004683682198	0	0.000625708372648125	0	0	0	0	0	0	0	0.0026906247888695	0	0.000325516417429382	0.000810791145369222	0.000561780377908422	0.000483457212449113	0	0.000532427501491291	6.15061236846183e-05	0.00118006501274932	0	0	0	0	0	0	0	0	0.000447934033155481	0.000448673989995112	0.000245773802160207	0	0	0.000379047209480191	0	0	0.00167299036211542	0	0	0	0	0.0227100541382348	0.0415114130730596	0.0891623217663596	0.00673243949938697	0.00140058913519315
Maublancomyces	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000612213276262628	0.000558499118022774	0.000756296433338148	0	0	0	0	0	0	0	0	0.00338284634015972	0	0	0	0	0.00643842306389802	0	0.00192507552298818	0.188080396436333	0.0153707176177894	0.0105839593071936	0.00278827295328134	0	0	0	0	0	0	0	0	0	0	0	0.00185252855851961	0	0	0	0	0	0	0	0	0	0	0	0.0281305708419566	0.0227740661176328	0.00695889232627876	0.0544600481340657
Mazuvirus	4.25532048525711e-05	0	0	0	0.00627206021721126	0.00577014820027301	0.00717239337936343	0	0.00238110001421798	0.0174094302995078	0.065875627264736	0.0662020292296611	0	0.0163134442516525	0.0142307334292156	0.0156168040664395	0.00175196005028455	0.00578203685295912	0.00239019300595019	0.00341630718472515	0.000725968002285209	0	0	0.000209625512553272	0	0	0	0	0.000647825087666245	0.00106017112503152	0.00311196350274683	0.0849184687558109	0.00230479748205866	0.000390567158684468	0.00200924163814684	2.56948524198972e-05	0.000735439902545187	0	0	0.00527764526563871	0.00673967954328406	0.00628241233984656	0.00184018973238313	0.0145723924364366	0.0208164088194021	0.00271146719148662	0.0177582736274358	0.00113597616771298	0.000329693362936693	0.00185197853596601	0.000443159791463411	0.000782473593552934	0	0.000148806962252395	0	0	0	0	0.0588545434664981	0.00682763960028196	0.00743522281277159	0.106157307848089	0.0508497135486724	0.0063404825746112	0.00611628082519302	0.00533347488845059	5.4738575859755e-05	0.0277566472744604	0.00106688262821882	0.00134747296241635	0.00168631103553897	0.00402660511990936	0	0	0	0	0	0.0660525058267835	0.076206607240908	0.0194490198006119	0.00878184576338602	0.0125783138588018
Meganyctiphanes	0	0	0	0.00713528428615674	0	0	0	0	0.00209461645384588	0	0.0018963515618304	0.69403036855004	0	0	0.00418656802198272	0.000310314168332867	0.00238194175818074	0.0359163443646311	0.00286949113664595	0.00101040376182974	0.00234413237151289	0.000879902317937607	0.00556742376324587	0	0	0	0	1.63079151494083	0.000851236621885809	0.00102374258261403	0.00418659636844483	0.00295105757447422	0.00447354596989829	0.00124777630590651	0.00594730519968789	0.00207639717909652	0.00161672857440934	0.00143046114691023	6.54674404618507	0	0	0	0.00236522619264117	0.00642414590034095	0.0127914031269276	0	0	0.000295376035123586	0	0.000294021646381207	0.000618526088088319	0	0	0	0.000944339982207593	0.00260825925997852	0.000946272349273205	0	0	0	0.0101126781691688	0.000189351969423376	0	0	0	0.000165350095016228	0	0.00339126471398774	0.0580228232828267	0.00309276313126703	0.000404544157091043	0.0045651946611132	0.0008985817547608	0.00472999529187626	0.00265948702927471	0.00109462755239112	0.00168464059410357	0.00562812590430241	0.00278975761866286	0.000369885333794143	0.0056046252402477	0.0034534784418562
Melanothamnus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00319639435190576	0	0	0	0	0	0	0	0	0	0	0.00472384574664127	0	0	0	0	0.0089335091945746	0	0	0	0	0.00320527342850383	0.0927651556097487	0.0645794380278054	0.324668781629904	0.0238861645688502	0.383384461941427	0.0823625420947737	0	0	0	0	0	0	0	0	0	0.00126783194111526	0.3498254902423	0	0	0	0	0.105591289303745	0	0	0	0.00420316254867783	0	0	0	0.0168507677002309	0
Mercenaria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0118533239325528	0	0	0	0	0	0.00812571420301145	0	0	0	0.0119944930500785	0	0	0	0	0	0	0.00580563726363385	0.00499700077119169	0.0066980627875145	0	0.00159304359692992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00569565277178502	0	0.104146390367398	0.0195005639370221	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0141496069617809	0	0	0	0.0138291929969306	0.00467857186861532	0	0	0.0143708698553048	0.00271822741919801	0.0370079672146662
Meridianimarinicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040665401545383	0	0	0	0	0	0	0	0.0416083888250957	0
Mesoflavibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.404705270064544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0537879291726455	0.0256722302074054	0	0	0	0	0	0	0	0	0	0	0	0	0.00426017432751844	0	0	0	0	0	0	0	0	0	0	0	0	0.0010687228970743	0
Mesonia	0.0070725064738136	0	0	0	0.037931651449877	0.105546676976515	0.0117658406741827	0	0.0129053306011219	0	0.154131832778759	0.0649667153640827	0.288100019480813	0.0580111518032417	0.0216506971545575	0.0182064472509034	0.0173884442698686	0.0782328986330281	0.0579408563324549	0	0	0	0.0107388838919835	0.0674866723361218	0	0.0160390358347414	0	0.0217785384476023	0	0	0	0	0.0243521167800592	0.0254749867428179	0	0.00617772805136357	0.00120902783770633	0	0.00245911166210488	0.28861031494116	0.285992657112472	0.165504159233016	0.00769747725608607	0.0580433022917748	0.0547438988524706	0	0.0483910191676807	0.12678238398874	0.123056028154602	0.0390712165725554	0.10016607957059	0.0817981998149585	0.0732010577181657	0.028182028217624	0.0184667756579418	0	0.0513713098389879	0	0.156611553191752	0	0.0278181979804519	0.0709981482067623	0	0.0138577122358058	0.0433435841777491	0.0515421799520398	0.13753878249026	0.0291463100263818	0	0.0408897671911463	0	0.0487004369377779	0.0778749065283866	0.0123494248975846	0	0	0	0	0.0338737162862767	0.0302717579979138	0	0
Mesorhizobium	0.0226066356906455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00241709953149632	0	0	0	0	0	0.00137426687981091	0	0.00225888137163656	0	0	0	0	0	0	0	0	0	0	0.113229123964556	0	0	0	0.00879599256705725	0	0.0113832571215066	0.00203729005847805	0.00181426626607088	0.0261345301442295	0	0.0724002846802119	0.0211056949106403	0	0	0.0638236930373137	0.121078379590778	0	0.00346059480182545	0.0100845466556325	0.0096700948047944	0	0	0.00245832575507363	0.00657745152365908	0	0	0	0	0	0	0	0	0	0	0.0112721962414746
Methylobacter	0.000344963381866212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00270066343648452	0	0	0	0.0163385908900391	0.0198959497239038	0.00627082473115707	0.0121179876025753	0.0108281442730885	0.00813256248852453	0.00586710991480985	0.00267097278560457	0	0.0036057512516626	0.00376636613463283	0.0133303199609368	0.00154332921826205	0.00540255413919158	0.0147026505340249	0.00444476774677832	0.00173253260044465	0.0356289700171326	0.000964586937889968	0	0.0482378225977455	0	0.024440113633379	0.0246645546110078	0.00235098453960982	0.00619311980954397	0	0.0283636153971603	0.00228595845400023	0.0206996038943596	0.0444456592508413	0.0269622528918563	0.0247535401000909	0.0198727759063785	0.00370232809632783	0.00146742402854268	0	0.000429866969326362	0	0	0.0150988490134502	0.00271126394374357	0	0.00023492600373107	0.000936239454518515	0.00736596791313632	0.012291773771012	0	0	0.00254442741250547	0.0138088523962286	0.0157889279276652	0.00660173237428283	0.00764446310437188	0	0.0019261435701606	0.00199606462745585	0.0813428766524478	0.00298887980293133	0.0346154806480347	0.00127249513782274
Methylobacterium	0.00108226614359855	0.000125544033946912	0.000740261559007832	0.000466525855588581	0.313044955825639	0.000405899836681251	0.00182448531370845	0.000789552219625908	0.000469020044739426	0.00210253584065099	0.00110155516077723	0.000577418821947098	0.0501540317272328	0.0884069034888513	0.000210890254662883	0.0127106776538683	0.000113026507006733	0.000987628545990638	0.000274733408064381	0.0858622271648039	0.0396523451323496	0.000641935929489777	0.000119545875768962	0.000574441139405973	0.000205994775287088	2.06289513237401e-05	0.000129515296820645	0.000180076953533407	0.000194496777593431	0.000145366042367585	0.000194565762969899	0.0010890697888385	0.000961480688227839	0.00188628661215502	0.0294272713109632	0.000694930385044598	0.00134018365143116	0.000938219150645164	0.000754784267169708	0.000410240145353594	0.000181577294554258	4.34114286816369e-05	0.000222594711412177	0.000193649859963556	0.000126821493210786	0.0338112045122333	0.0831645020298391	0.00609937887269255	0.00688732581754196	0.000142791243293821	0.000431163883786653	0.00370340985425341	0.000110997651198787	0.0137743339353579	0.000557390900476264	0.00369142339477048	0.000215514504865399	0.000186344594244511	0.00026841510199377	0.00015019932832704	6.42248117797721e-05	0.00101537700317782	0.00687325378343821	0.0108392394192393	0.00274012649254273	0.00283875874730427	0.00268448887760857	0.000298080672448235	0.113906367520193	0.00154988622533075	0.000619599535346374	0.000987700362691681	0.000171222878257783	0.000429668780796456	0.000157266464166304	0.000239488890376857	0.00389780834576171	0.00108358515704328	0.00223994313394148	0.000757229543005738	0.0520435857004555	0.0394200024739131
Methyloceanibacter	0.0213778218852836	0.00296996534267214	0	0	0.0039478288426045	9.91475501665847e-05	0.000281808671596727	0	0	8.92402199710148e-05	0	0	0	0	0.000871907698680072	0.000234521695786383	0.00110411766208083	0.00589297167006446	0.0055696637954561	0.000351594046731823	0.00106538051190751	0.00143650290221082	0.000913785971835735	0.0019541403342795	0.000699713340192258	0.000484073481705023	0.00120947152601489	0.00580384080124972	0.000469429341634313	0.00109206568995226	0.000506146895294303	0.000341119353130885	0.00248817265767056	0.00661752299860124	0.000426894090268834	0.00658096390016622	0.00121540045171181	0.00112360770230107	0.000323324829962981	0.000253535438716217	0	0.00282619017276584	0.000194268488122801	0.000511024550523327	0.0010526928747144	0.00673295133871765	0.00828424799667733	0.0231219967486099	0.0135068689473016	0.0270110131380922	0.0150425013862604	0.0174729503006525	0.0161059345700227	0.0496781874727374	0.00898428142271894	0.0231569200270525	0.018458596474677	0.0268109309908647	0.0186240516414977	0.00345681076195744	0	0.0248093288218845	0.029669306272002	0.0224196143639566	0.0136930632073803	0.0158755933548147	0.0125920509916557	0.000917023359946986	0.00250140975368052	0.00575740004846218	0.00515925870452864	0.00534827854175803	0.0039839389180111	0.00176395977888925	0.00121101582912867	0	0.000560868076833063	0	0.00133065495479616	0.000902629046016334	0.00731523990449599	0.00837267599310051
Methylophaga	0.0127702475813265	0	0	0	0.021254549692174	0.00890988045321551	0.0124077439503712	0	0	0	0	0.00931849071691246	0	0.00386762969530253	0	0	0	0.00669739024686029	0.00248240880295585	0	0	0.00144755740004071	0	0	0	0	0	0	0.000362509829964307	0	0	0.00141342262343102	0	0.00450208211597472	0.000559881120907652	0.000414860747519318	0.00052746234042336	0	0.00223920615922222	0.0014011256020212	0	0.00178828142519477	0	0	0	0.00358130295587973	0.0169813835928505	0.00946322802896045	0.037462721149722	0.104555186728932	0.161189256496487	0.0655134363292558	0.0277129319038391	0.00792387552354623	0.0111156119808833	0.0309813911195921	0.0667101112335228	0.0639893121288021	0.0279549486224746	0	0	0.0384550144109124	0	0.00461636702998856	0.0055648901069377	0.00998560138863799	0.0213607143178439	0.00327121028022825	0	0.00192821262936052	0.00853316122444224	0.00217096071841315	0	0	0.0119869664966054	0	0	0.0139732170051574	0.0521898173940123	0.00776284335141955	0.00437336941935892	0.010016487901255
